user_id,gender,married,has_children,home_country,home_city,home_airport,user_age,account_age,total_sessions,avg_session_duration,avg_page_clicks,avg_clicks_per_min,avg_seats,avg_checked_bags,num_trip_discounts,avg_trip_discount_amount,total_airlines,top_airline,total_origin_airports,total_destinations,top_destination,total_destination_airports,avg_rooms,total_hotels,total_hotel_brands,top_hotel_brand,total_trips,avg_trip_duration_days,avg_trip_distance_km,avg_base_trip_cost,avg_total_trip_cost,type_browsing,type_complete-package,type_flight-hotel,type_flight-one-way,type_flight-roundtrip,type_hotel-only,status_cancelled,status_complete,status_none,category_extended,category_other,category_week,category_weekend,browsing_frequency,booking_frequency,booking_conversion,cancellation_rate,top_booking_type,top_trip_category
563853,f,False,False,usa,chicago,ugn,29,23,8,18.09875,49.875,7.27125,0.5,0.375,1,0.15,3,pinnacle airlines,1,3,new york,3,0.375,2,2,radisson,4,1.875,1782.7475,285.33000000000004,285.33000000000004,4,3,0,0,1,0,1,3,4,1,1,2,0,0.35,0.17,0.5,0.25,type_browsing,category_week
563882,f,False,False,usa,portland,pdx,33,23,8,3.18625,25.625,8.02375,0.625,0.125,0,,3,allegiant air,1,3,columbus,3,0.625,3,3,fairmont,3,2.25,3324.4133333333334,710.36625,710.36625,5,3,0,0,0,0,0,3,5,2,0,0,1,0.35,0.13,0.38,0.0,type_browsing,category_extended
563896,m,False,True,usa,jacksonville,nca,44,23,8,5.7787500000000005,24.625,7.2075000000000005,0.375,0.625,3,0.08333333333333333,2,porter airlines,1,2,toronto,2,0.375,2,2,intercontinental,3,2.25,889.5733333333333,743.86625,743.86625,5,3,0,0,0,0,1,2,5,2,1,0,0,0.35,0.13,0.38,0.33,type_browsing,category_extended
563956,f,False,False,usa,minneapolis,msp,47,23,8,1.7449999999999999,14.0,7.95375,0.375,0.125,1,0.1,2,american airlines,1,2,los angeles,2,0.375,2,2,radisson,2,1.0,1786.335,209.97375,209.97375,6,1,1,0,0,0,0,2,6,0,2,0,0,0.35,0.09,0.25,0.0,type_browsing,category_other
563974,f,True,True,usa,miami,mia,57,23,8,1.66125,13.375,7.984999999999999,0.0,0.0,1,0.1,0,,0,0,,0,0.125,1,1,rosewood,1,0.875,,117.25,117.25,7,0,0,0,0,1,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0,type_browsing,category_extended
563995,m,False,True,usa,sacramento,mhr,27,23,8,1.03375,8.375,8.17,0.5,0.25,2,0.175,2,american airlines,1,2,detroit,2,0.5,2,2,banyan tree,2,1.5,3633.435,539.25625,503.970875,6,2,0,0,0,0,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
564052,f,False,True,usa,wichita,ict,50,23,8,1.54875,12.375,7.92125,0.5,0.25,1,0.1,2,united airlines,1,3,austin,3,0.5,3,3,best western,3,1.5,1555.1433333333334,335.0575,335.0575,5,3,0,0,0,0,0,3,5,0,3,0,0,0.35,0.13,0.38,0.0,type_browsing,category_other
564100,f,True,False,usa,las vegas,lsv,39,23,8,2.515,20.5,8.133750000000001,0.75,0.375,3,0.13333333333333333,5,airtran airways,1,5,boston,5,1.0,5,4,shangri-la,6,3.75,2667.038,738.565,694.7186875,2,4,0,0,1,1,0,6,2,2,2,2,0,0.35,0.26,0.75,0.0,type_complete-package,category_extended
564101,f,False,False,usa,oklahoma city,okc,18,23,8,14.3475,30.125,7.14375,0.25,0.0,3,0.13333333333333333,1,american airlines,1,1,berlin,1,0.0,0,0,,2,1.5,8203.33,383.7125,383.7125,6,1,0,0,1,0,1,1,6,1,1,0,0,0.35,0.09,0.25,0.5,type_browsing,category_extended
564112,f,False,False,usa,san diego,nzy,37,23,8,3.67875,29.625,8.095,0.375,0.125,2,0.15,3,american airlines,1,3,indianapolis,3,0.375,3,3,best western,3,1.75,2959.65,446.39625,425.0341875,5,3,0,0,0,0,0,3,5,2,1,0,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
564182,m,False,False,usa,dallas,dal,40,23,8,2.10625,17.125,8.10125,0.5,0.125,2,0.15000000000000002,3,american airlines,1,3,chicago,3,0.5,3,2,fairmont,3,1.5,1976.8499999999997,285.29375000000005,251.40787500000005,5,3,0,0,0,0,0,3,5,0,1,2,0,0.35,0.13,0.38,0.0,type_browsing,category_week
564204,f,True,False,canada,toronto,ykz,55,23,8,1.615,13.125,8.18,0.875,0.375,1,0.1,4,delta air lines,1,5,columbus,5,0.75,4,3,rosewood,5,2.625,2002.716,444.38,444.38,3,4,0,0,1,0,0,5,3,2,1,2,0,0.35,0.22,0.62,0.0,type_complete-package,category_extended
564219,f,False,True,usa,baltimore,bwi,43,23,8,3.3125,26.625,8.02875,0.25,0.125,4,0.11249999999999999,2,american airlines,1,2,new york,2,0.375,3,3,four seasons,3,2.375,1094.935,324.8,308.15,5,2,0,0,0,1,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
564234,f,False,False,usa,grand rapids,grr,46,23,9,1.67,13.555555555555555,8.154444444444444,0.2222222222222222,0.0,2,0.1,2,southwest airlines,1,2,san antonio,2,0.1111111111111111,1,1,conrad,2,1.1111111111111112,1189.5,97.99777777777778,93.63388888888888,7,1,0,0,1,0,0,2,7,1,1,0,0,0.39,0.09,0.22,0.0,type_browsing,category_extended
564252,f,False,False,canada,calgary,yyc,42,23,8,1.78375,14.25,7.99875,0.625,0.125,3,0.18333333333333335,3,airtran airways,1,3,louisville,3,0.625,3,2,crowne plaza,3,1.375,2071.436666666667,356.16875,312.03331249999997,5,3,0,0,0,0,0,3,5,0,2,1,0,0.35,0.13,0.38,0.0,type_browsing,category_other
564258,f,False,False,usa,rochester,roc,18,23,8,1.48875,12.0,8.04625,0.25,0.0,3,0.08333333333333333,1,united airlines,1,1,houston,1,0.625,3,3,choice hotels,3,3.375,2161.61,779.79,749.3025,5,1,0,0,0,2,0,3,5,3,0,0,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
564306,f,False,False,usa,shreveport,shv,42,23,8,2.105,17.0,8.0675,0.375,0.25,3,0.13333333333333333,3,allegiant air,1,3,calgary,3,0.375,3,3,choice hotels,4,3.0,1615.1599999999999,469.80125,424.01125,4,2,0,0,1,1,0,4,4,2,1,0,1,0.35,0.17,0.5,0.0,type_browsing,category_extended
564312,f,True,False,usa,new york,lga,44,23,8,2.035,16.5,8.13875,0.375,0.125,3,0.09999999999999999,3,alaska airlines,1,3,philadelphia,3,0.5,4,4,banyan tree,4,3.125,1548.7133333333334,539.9662500000001,539.1331250000001,4,3,0,0,0,1,0,4,4,3,0,1,0,0.35,0.17,0.5,0.0,type_browsing,category_extended
564364,f,False,True,usa,omaha,off,55,23,8,1.19875,9.75,8.115,0.25,0.125,4,0.17500000000000002,1,jetblue airways,1,1,boston,1,0.25,1,1,rosewood,1,1.5,2063.84,312.765,312.765,7,1,0,0,0,0,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0,type_browsing,category_extended
564369,f,True,True,usa,oakland,oak,54,23,8,1.30625,10.5,7.93,0.0,0.0,2,0.1,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
564377,f,False,False,usa,new york,lga,38,23,8,2.035,16.375,7.99375,0.25,0.125,4,0.175,2,delta air lines,1,2,dallas,2,0.25,2,2,fairmont,3,1.5,3071.39,227.685,197.20600000000002,5,1,0,0,1,1,0,3,5,1,2,0,0,0.35,0.13,0.38,0.0,type_browsing,category_other
564430,f,False,True,canada,hamilton,yhm,43,23,8,2.7075,21.875,8.09,1.125,0.5,1,0.1,4,delta air lines,1,4,new york,4,0.75,5,3,hyatt,6,4.25,1579.766,706.23875,690.3725,2,3,1,0,1,1,0,6,2,4,1,1,0,0.35,0.26,0.75,0.0,type_complete-package,category_extended
564434,f,True,True,canada,hamilton,yhm,36,23,8,0.9950000000000001,8.0,8.049999999999999,0.0,0.0,2,0.15,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
564495,f,False,True,usa,fresno,fat,50,23,8,17.59375,46.0,7.27375,0.5,0.25,3,0.21666666666666667,3,airtran airways,1,3,denver,3,0.75,4,3,aman resorts,5,3.5,1501.975,483.6875,474.28943749999996,3,4,0,0,0,1,1,4,3,4,1,0,0,0.35,0.22,0.62,0.2,type_complete-package,category_extended
564498,f,False,False,canada,edmonton,yeg,22,23,8,1.25,10.0,7.97,0.0,0.0,5,0.12,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
564517,f,True,False,usa,fort worth,ftw,57,23,8,3.085,25.125,8.0575,0.5,0.5,3,0.13333333333333333,4,air canada,1,4,los angeles,4,0.5,4,4,conrad,4,3.25,1901.025,522.13375,464.518375,4,4,0,0,0,0,0,4,4,1,3,0,0,0.35,0.17,0.5,0.0,type_browsing,category_other
564534,f,True,False,usa,new york,lga,46,23,8,2.73,22.125,8.085,0.375,0.0,2,0.1,3,finnair,1,3,san antonio,3,0.375,3,3,hyatt,3,2.375,2414.2633333333333,594.09,561.702125,5,3,0,0,0,0,0,3,5,1,2,0,0,0.35,0.13,0.38,0.0,type_browsing,category_other
564588,f,False,True,usa,indianapolis,ind,18,23,8,1.71125,13.75,7.9975,0.0,0.0,3,0.13333333333333333,0,,0,0,,0,0.25,2,2,aman resorts,2,1.25,,158.0,133.75,6,0,0,0,0,2,0,2,6,0,2,0,0,0.35,0.09,0.25,0.0,type_browsing,category_other
564593,f,False,False,usa,las vegas,las,28,23,8,1.6275,13.0,7.93,0.125,0.0,3,0.11666666666666665,1,american airlines,1,1,montreal,1,0.25,2,2,conrad,2,1.625,3621.35,222.925,211.20749999999998,6,1,0,0,0,1,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
564596,f,False,True,usa,austin,aus,33,23,8,1.92625,15.5,7.96375,0.875,0.375,0,,3,american airlines,1,3,chicago,4,0.875,4,3,best western,4,3.125,1862.035,677.0799999999999,677.0799999999999,4,4,0,0,0,0,0,4,4,4,0,0,0,0.35,0.17,0.5,0.0,type_browsing,category_extended
564604,f,True,False,usa,reno,rno,39,23,8,1.855,15.0,8.02375,0.25,0.375,2,0.22499999999999998,2,american airlines,1,2,charlotte,2,0.125,1,1,fairmont,2,1.0,2033.6349999999998,211.805,207.126125,6,1,0,0,1,0,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
564606,f,False,False,usa,los angeles,lax,37,23,8,1.31125,10.5,7.94125,0.625,0.375,5,0.1,2,american airlines,1,1,houston,2,0.875,3,3,aman resorts,3,2.75,2244.73,705.8625000000001,701.9250000000001,5,2,0,0,0,1,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
564616,f,True,False,usa,houston,iah,55,23,9,1.8122222222222224,14.666666666666666,8.071111111111112,0.2222222222222222,0.1111111111111111,4,0.0875,2,jetblue airways,1,2,milwaukee,2,0.1111111111111111,1,1,conrad,2,0.7777777777777778,1841.02,225.8488888888889,221.5997777777778,7,1,0,0,1,0,0,2,7,1,0,0,1,0.39,0.09,0.22,0.0,type_browsing,category_extended
564620,f,False,False,usa,fresno,fat,43,23,8,11.79125,34.75,7.1475,0.75,0.125,5,0.2,4,alitalia,1,4,tucson,4,0.625,3,3,marriott,5,3.5,1501.956,503.59625,461.87775,3,4,0,0,1,0,1,4,3,2,2,1,0,0.35,0.22,0.62,0.2,type_complete-package,category_extended
564699,f,False,True,usa,new york,lga,30,23,8,2.2087499999999998,17.75,8.085,0.5,0.25,1,0.1,4,air canada,1,4,houston,4,0.5,4,4,accor,4,2.125,1181.2975,330.82875,330.82875,4,4,0,0,0,0,0,4,4,2,0,2,0,0.35,0.17,0.5,0.0,type_browsing,category_extended
564713,f,True,True,usa,los angeles,lax,40,23,7,2.41,19.285714285714285,7.957142857142857,1.0,0.8571428571428571,1,0.05,3,american airlines,1,3,milwaukee,3,0.14285714285714285,1,1,four seasons,3,4.285714285714286,2355.193333333333,411.32142857142856,411.32142857142856,4,1,0,0,2,0,0,3,4,2,0,1,0,0.3,0.13,0.43,0.0,type_browsing,category_extended
564736,m,False,False,usa,denver,den,50,23,8,2.58875,21.0,8.08125,0.875,0.25,2,0.125,4,united airlines,1,5,chicago,5,0.875,5,5,accor,5,4.25,2067.494,787.0287500000001,755.2726250000001,3,5,0,0,0,0,0,5,3,3,1,1,0,0.35,0.22,0.62,0.0,type_complete-package,category_extended
564737,f,False,False,usa,charlotte,clt,47,23,8,1.3675,11.125,8.20625,0.25,0.125,4,0.22499999999999998,1,american airlines,1,1,detroit,1,0.25,1,1,best western,1,0.375,819.77,69.66749999999999,48.76724999999999,7,1,0,0,0,0,0,1,7,0,0,1,0,0.35,0.04,0.12,0.0,type_browsing,category_week
564792,f,True,True,usa,new york,lga,46,23,8,1.41625,11.25,7.9925,0.125,0.125,4,0.13749999999999998,1,spirit airlines,1,1,houston,1,0.25,2,2,four seasons,2,1.75,2289.2,251.4775,239.3275,6,1,0,0,0,1,0,2,6,2,0,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
564822,f,False,False,usa,miami,opf,24,23,8,1.31625,10.625,8.0425,0.0,0.0,2,0.125,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
564842,m,False,True,usa,indianapolis,ind,22,23,8,1.2675,10.25,8.045,0.25,0.125,1,0.05,2,air france,1,1,new york,2,0.25,2,2,hilton,2,0.875,1067.27,169.03875,169.03875,6,2,0,0,0,0,0,2,6,0,1,0,1,0.35,0.09,0.25,0.0,type_browsing,category_other
564854,f,False,False,usa,new york,lga,40,23,8,1.33875,10.75,8.05125,0.125,0.125,2,0.07500000000000001,1,jetblue airways,1,1,charlotte,1,0.25,2,2,hyatt,2,0.875,874.94,175.69125,175.69125,6,0,1,0,0,1,0,2,6,0,1,1,0,0.35,0.09,0.25,0.0,type_browsing,category_other
564962,f,True,False,usa,long beach,lgb,53,23,8,2.26625,18.125,7.956250000000001,0.5,0.125,1,0.05,4,air canada,1,4,baltimore,4,0.5,4,3,crowne plaza,4,2.0,2800.7125,498.13625,498.13625,4,4,0,0,0,0,0,4,4,2,0,1,1,0.35,0.17,0.5,0.0,type_browsing,category_extended
565056,f,False,False,usa,houston,iah,18,23,8,1.0262499999999999,8.375,8.14125,0.0,0.0,3,0.11666666666666668,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
565070,f,False,False,canada,quebec,yqb,67,23,9,2.102222222222222,16.88888888888889,8.013333333333334,0.2222222222222222,0.2222222222222222,5,0.09,2,american airlines,1,2,fort worth,2,0.2222222222222222,2,2,aman resorts,2,1.0,3455.255,212.6211111111111,198.09544444444444,7,2,0,0,0,0,0,2,7,1,0,1,0,0.39,0.09,0.22,0.0,type_browsing,category_extended
565076,f,False,False,usa,stockton,sck,25,23,8,1.58375,12.75,8.05125,0.0,0.0,2,0.2,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
565109,f,False,False,usa,chicago,ugn,30,23,7,1.7885714285714285,14.428571428571429,7.984285714285714,0.42857142857142855,0.2857142857142857,5,0.12,2,jetblue airways,1,3,charlotte,3,0.2857142857142857,2,2,fairmont,3,1.5714285714285714,1666.32,368.2114285714286,326.2479285714286,4,1,1,0,1,0,0,3,4,0,2,1,0,0.3,0.13,0.43,0.0,type_browsing,category_other
565114,f,False,False,usa,philadelphia,pne,34,23,10,2.158,17.4,7.987,0.3,0.3,6,0.075,3,alaska airlines,1,3,hamilton,3,0.2,2,2,best western,4,2.5,2759.5866666666666,276.78999999999996,265.61055,6,1,0,0,2,1,0,4,6,2,0,2,0,0.43,0.17,0.4,0.0,type_browsing,category_extended
565131,f,True,False,canada,winnipeg,yav,39,23,8,2.39,19.125,7.94,0.375,0.25,1,0.1,3,airtran airways,1,3,columbus,3,0.375,3,3,accor,3,1.875,1425.8433333333332,356.78125,342.009,5,3,0,0,0,0,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
565212,f,False,False,usa,nashville,bna,51,23,6,1.9083333333333332,15.166666666666666,8.021666666666667,0.5,0.16666666666666666,3,0.10000000000000002,2,allegiant air,1,2,los angeles,2,0.5,2,2,aman resorts,2,2.6666666666666665,1937.4,341.3733333333334,328.9963333333333,4,2,0,0,0,0,0,2,4,1,0,1,0,0.26,0.09,0.33,0.0,type_browsing,category_extended
565240,f,False,False,canada,vancouver,yvr,40,23,8,1.15875,9.25,7.91,0.0,0.0,2,0.125,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
565251,f,False,False,canada,calgary,yyc,34,23,8,1.66125,13.375,8.0875,0.25,0.125,4,0.1125,2,air transat,1,2,quebec,2,0.25,2,2,best western,2,1.25,2900.815,289.45500000000004,251.1615,6,2,0,0,0,0,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
565265,m,False,False,canada,quebec,yqb,27,23,8,18.166249999999998,40.75,7.0825000000000005,0.625,0.375,1,0.2,4,air transat,1,4,montreal,4,0.875,5,5,conrad,6,4.375,1402.1619999999998,792.65625,792.65625,2,4,1,0,0,1,1,5,2,5,0,1,0,0.35,0.26,0.75,0.17,type_complete-package,category_extended
565275,f,True,True,usa,philadelphia,pne,58,23,8,1.3075,10.25,7.81625,0.125,0.125,1,0.1,1,alaska airlines,1,1,los angeles,1,0.125,1,1,radisson,2,0.75,3874.26,124.2125,115.87875000000001,6,0,0,0,1,1,0,2,6,0,0,2,0,0.35,0.09,0.25,0.0,type_browsing,category_week
565280,f,False,False,usa,new york,jfk,21,23,8,1.9362499999999998,15.625,8.15875,0.25,0.125,2,0.07500000000000001,2,conviasa,1,2,denpasar,2,0.125,1,1,four seasons,2,1.75,9448.24,454.3125,454.3125,6,1,0,0,1,0,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
565294,f,False,False,usa,el paso,elp,47,23,8,2.7775,22.625,8.10125,0.5,0.375,1,0.1,4,alaska airlines,1,4,austin,4,0.625,5,4,extended stay,5,4.125,1573.3125,718.1500000000001,701.9457500000001,3,4,0,0,0,1,0,5,3,4,1,0,0,0.35,0.22,0.62,0.0,type_complete-package,category_extended
565301,f,False,True,usa,new orleans,msy,39,23,8,2.3049999999999997,18.75,8.19625,0.75,0.25,2,0.1,5,air france,1,4,new york,4,0.75,5,5,fairmont,5,2.75,2045.92,828.0237500000001,814.8498125,3,5,0,0,0,0,0,5,3,2,1,1,1,0.35,0.22,0.62,0.0,type_complete-package,category_extended
565348,f,True,False,usa,colorado springs,cos,57,23,8,1.61125,13.0,8.1225,0.0,0.0,0,,0,,0,0,,0,0.125,1,1,shangri-la,1,2.0,,356.0,356.0,7,0,0,0,0,1,0,1,7,0,1,0,0,0.35,0.04,0.12,0.0,type_browsing,category_other
565365,m,False,True,usa,memphis,mem,52,23,8,2.1350000000000002,17.125,7.987500000000001,0.125,0.125,3,0.16666666666666666,1,united airlines,1,1,toronto,1,0.125,1,1,wyndham,1,1.375,1336.16,300.43,300.43,7,1,0,0,0,0,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0,type_browsing,category_extended
565377,f,False,False,usa,orlando,orl,43,23,8,1.61875,13.0,8.01375,0.375,0.25,1,0.05,3,american airlines,1,3,charlotte,3,0.625,4,3,crowne plaza,4,3.875,2116.5,575.22625,567.1314375,4,3,0,0,0,1,0,4,4,2,2,0,0,0.35,0.17,0.5,0.0,type_browsing,category_extended
565387,f,False,False,usa,new york,jfk,22,23,8,1.2425,10.0,7.893750000000001,0.375,0.125,1,0.2,2,allegiant air,1,2,columbus,2,0.125,1,1,choice hotels,2,2.0,6794.235,619.33875,619.33875,6,1,0,0,1,0,0,2,6,1,0,0,1,0.35,0.09,0.25,0.0,type_browsing,category_extended
565419,f,False,False,usa,new york,jfk,47,23,8,1.94625,15.625,7.9799999999999995,0.375,0.25,5,0.09,2,american airlines,1,3,detroit,3,0.125,1,1,shangri-la,3,2.125,759.3000000000001,145.95,135.79275,5,1,0,0,2,0,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
565459,f,False,False,usa,new york,lga,29,23,8,2.3737500000000002,19.0,7.94375,0.375,0.125,4,0.15,2,delta air lines,1,2,los angeles,2,0.375,3,2,four seasons,3,1.5,3488.4300000000003,327.2,271.4665,5,3,0,0,0,0,0,3,5,0,2,1,0,0.35,0.13,0.38,0.0,type_browsing,category_other
565460,f,False,True,usa,chicago,ord,39,23,7,2.29,18.571428571428573,8.09142857142857,0.14285714285714285,0.14285714285714285,4,0.19999999999999998,1,delta air lines,1,1,houston,1,0.2857142857142857,2,2,extended stay,2,2.5714285714285716,1521.93,513.0742857142857,490.07428571428574,5,1,0,0,0,1,0,2,5,1,1,0,0,0.3,0.09,0.29,0.0,type_browsing,category_extended
565464,f,True,False,usa,san francisco,sfo,47,23,8,1.6475,13.25,7.935,0.25,0.0,2,0.175,2,allegiant air,1,2,charlotte,2,0.25,2,2,marriott,2,1.0,2115.105,177.04125,177.04125,6,2,0,0,0,0,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
565467,f,False,False,usa,las vegas,las,27,23,8,1.565,12.625,8.0275,0.25,0.0,4,0.1,2,ryanair,1,2,el paso,2,0.375,3,3,fairmont,3,2.5,1466.095,409.005,389.13,5,2,0,0,0,1,0,3,5,2,1,0,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
565487,f,False,False,canada,halifax,yhz,18,23,8,0.94,7.5,7.90375,0.0,0.0,2,0.05,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
565508,f,False,True,usa,dallas,dal,46,23,8,1.64375,13.25,8.08875,0.0,0.0,2,0.1,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
565510,f,True,False,usa,houston,efd,66,23,9,1.8044444444444443,14.777777777777779,8.115555555555556,0.3333333333333333,0.2222222222222222,3,0.11666666666666665,3,airtran airways,1,3,denver,3,0.3333333333333333,3,3,radisson,3,2.111111111111111,1929.3333333333333,263.3966666666667,247.28138888888887,6,3,0,0,0,0,0,3,6,2,1,0,0,0.39,0.13,0.33,0.0,type_browsing,category_extended
565511,f,False,False,usa,st. louis,stl,18,23,8,16.6775,38.625,7.2575,0.25,0.0,2,0.1,1,volaris,1,1,denver,1,0.0,0,0,,2,0.875,1235.86,54.8675,52.124125,6,1,0,0,1,0,1,1,6,1,1,0,0,0.35,0.09,0.25,0.5,type_browsing,category_extended
565514,f,False,False,canada,hamilton,yhm,48,23,8,2.39,19.125,7.98875,0.75,0.25,3,0.10000000000000002,2,united airlines,1,3,el paso,3,0.375,2,2,best western,3,2.375,1473.6633333333332,204.82999999999998,201.730625,5,2,0,0,1,0,0,3,5,2,1,0,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
565565,f,True,True,usa,chicago,mdw,60,23,8,19.052500000000002,57.625,7.22375,0.25,0.0,3,0.16666666666666666,2,airtran airways,1,1,dallas,1,0.5,3,3,four seasons,5,3.25,1277.29,408.56875,399.866125,3,2,0,0,1,2,1,4,3,4,0,0,1,0.35,0.22,0.62,0.2,type_browsing,category_extended
565573,f,False,False,usa,fort worth,ftw,39,23,9,2.9733333333333336,24.0,8.02111111111111,0.6666666666666666,0.6666666666666666,1,0.1,4,american airlines,1,5,new york,6,0.6666666666666666,6,4,accor,6,3.4444444444444446,1811.3716666666667,754.2411111111111,754.2411111111111,3,6,0,0,0,0,0,6,3,4,1,1,0,0.39,0.26,0.67,0.0,type_complete-package,category_extended
565582,f,True,True,usa,anchorage,anc,27,23,8,1.4249999999999998,11.75,8.29625,0.25,0.125,2,0.125,2,american airlines,1,2,los angeles,2,0.25,2,2,extended stay,2,2.125,4597.514999999999,349.1975,328.499875,6,2,0,0,0,0,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
565601,m,True,True,usa,austin,aus,50,23,8,1.2225000000000001,9.75,8.00125,0.0,0.0,5,0.12000000000000002,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
565718,f,False,False,usa,san antonio,rnd,51,23,8,3.0012499999999998,24.25,8.08,0.375,0.375,1,0.2,3,japan airlines,1,3,fort worth,3,0.625,4,4,four seasons,4,2.125,1624.8466666666666,301.33000000000004,301.33000000000004,4,2,1,0,0,1,0,4,4,2,0,1,1,0.35,0.17,0.5,0.0,type_browsing,category_extended
565755,m,False,False,usa,newark,ewr,33,23,7,1.19,9.571428571428571,8.0,0.0,0.0,2,0.125,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,7,0,0,0,0,0,0,0,7,0,0,0,0,0.3,0.0,0.0,,type_browsing,category_extended
565764,f,False,True,canada,montreal,yul,32,23,8,1.1575,9.25,8.08,0.125,0.125,3,0.09999999999999999,1,porter airlines,1,1,toronto,1,0.125,1,1,accor,1,0.875,479.52,191.495,191.495,7,1,0,0,0,0,0,1,7,0,1,0,0,0.35,0.04,0.12,0.0,type_browsing,category_other
565768,f,False,False,canada,calgary,yyc,32,23,8,2.0625,16.75,8.095,0.625,0.5,1,0.05,4,american airlines,1,4,austin,4,0.625,4,4,accor,5,2.625,2773.3575,618.66875,612.4654375,3,3,0,0,1,1,0,5,3,2,0,2,1,0.35,0.22,0.62,0.0,type_browsing,category_extended
565791,f,False,False,usa,dallas,dal,51,23,7,1.34,10.857142857142858,8.178571428571429,0.2857142857142857,0.14285714285714285,3,0.26666666666666666,2,american airlines,1,2,los angeles,2,0.2857142857142857,2,2,choice hotels,2,3.0,1723.555,718.767142857143,685.4590000000001,5,2,0,0,0,0,0,2,5,2,0,0,0,0.3,0.09,0.29,0.0,type_browsing,category_extended
565826,f,False,True,usa,providence,pvd,25,23,8,1.2962500000000001,10.5,8.11125,0.0,0.0,1,0.05,0,,0,0,,0,0.25,1,1,fairmont,1,1.5,,144.0,144.0,7,0,0,0,0,1,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0,type_browsing,category_extended
565827,f,True,False,usa,nashville,bna,26,23,8,16.3275,28.5,7.11875,0.5,0.25,2,0.07500000000000001,1,emirates,1,1,dubai,1,0.0,0,0,,2,1.375,12112.9,1143.2425,1143.2425,6,1,0,0,1,0,1,1,6,1,1,0,0,0.35,0.09,0.25,0.5,type_browsing,category_extended
565841,f,True,True,canada,toronto,yyz,44,23,8,1.47375,11.75,7.904999999999999,0.25,0.0,3,0.08333333333333333,2,delta air lines,1,2,houston,2,0.375,3,3,aman resorts,3,2.25,2601.4300000000003,266.43,262.36125,5,2,0,0,0,1,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
565902,f,False,True,usa,nashville,bna,23,23,8,1.805,14.5,8.01625,0.25,0.0,3,0.08333333333333333,2,allegiant air,1,2,memphis,2,0.25,2,2,accor,2,1.375,655.0500000000001,215.28625,215.28625,6,2,0,0,0,0,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
