user_id,gender,married,has_children,home_country,home_city,home_airport,user_age,account_age,total_sessions,avg_session_duration,avg_page_clicks,avg_clicks_per_min,avg_seats,avg_checked_bags,avg_flight_base_fare,avg_flight_paid_fare,num_flight_discounts,avg_flight_discount_amount,total_airlines,total_origin_airports,total_destinations,total_destination_airports,avg_nights,avg_rooms,avg_hotel_base_rate,avg_hotel_paid_rate,avg_total_hotel_cost,num_hotel_discounts,avg_hotel_discount_amount,total_hotels,total_trips,avg_trip_duration_days,avg_total_trip_cost,avg_trip_distance_km,type_browsing,type_complete-package,type_flight-hotel,type_flight-one-way,type_flight-roundtrip,type_hotel-only,status_cancelled,status_complete,status_none,start_Friday,start_Monday,start_Saturday,start_Sunday,start_Thursday,start_Tuesday,start_Wednesday,end_Friday,end_Monday,end_Saturday,end_Sunday,end_Thursday,end_Tuesday,end_Wednesday
567885,f,False,True,canada,toronto,yzd,40,1,7,1.8571428571428572,16.571428571428573,7.8100000000000005,0.14285714285714285,0.14285714285714285,665.23,665.23,0,,1,1,1,1,1.4285714285714286,0.2857142857142857,162.0,162.0,795.0,0,,2,2,1.7142857142857142,1373.23,3616.16,5,1,0,0,0,1,0,2,5,0,1,0,0,0,0,1,0,1,1,0,0,0,0
567906,f,False,False,usa,new york,jfk,41,1,9,2.3333333333333335,19.22222222222222,6.898888888888888,0.3333333333333333,0.1111111111111111,280.71333333333337,275.3896666666667,4,0.1,3,1,3,3,0.8888888888888888,0.2222222222222222,219.5,219.5,878.0,0,,2,3,1.6666666666666667,1170.3545,1470.9033333333334,6,2,0,0,1,0,0,3,6,0,1,1,0,1,0,0,1,0,0,0,0,2,0
567943,f,False,True,usa,los angeles,lax,34,1,9,0.7777777777777778,6.888888888888889,4.963333333333334,0.0,0.0,,,0,,0,0,0,0,0.0,0.0,,,,1,0.1,0,0,0.0,,,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567950,f,True,False,usa,houston,iah,54,1,8,16.5,38.375,5.45875,0.875,0.25,2139.3675,2139.3675,2,0.1,3,1,3,3,0.5,0.375,108.0,108.0,246.0,2,0.1,2,4,3.0,581.495,6604.512500000001,4,2,1,0,1,0,1,3,4,0,1,0,0,0,1,1,0,0,0,1,0,0,2
567961,f,False,False,usa,philadelphia,phl,27,1,8,2.125,17.0,7.2162500000000005,0.5,0.25,777.2666666666668,777.2666666666668,1,0.2,2,1,3,3,0.875,0.375,185.5,185.5,723.0,0,,2,3,1.5,1789.22,3046.763333333334,5,2,0,0,1,0,0,3,5,0,2,0,0,1,0,0,3,0,0,0,0,0,0
568004,f,True,True,canada,winnipeg,ywg,55,1,8,1.125,10.625,6.25,0.375,0.25,373.84999999999997,373.84999999999997,0,,2,1,2,3,1.125,0.375,125.66666666666667,125.66666666666667,359.0,2,0.1,3,3,2.0,732.85,2119.4266666666667,5,3,0,0,0,0,0,3,5,2,0,0,0,1,0,0,0,0,0,1,1,1,0
568013,f,True,False,usa,nashville,bna,41,1,8,1.375,13.125,7.46875,0.25,0.125,284.02,266.42025,2,0.25,2,1,2,2,0.75,0.25,112.0,112.0,375.0,1,0.1,2,2,0.875,641.42025,1793.325,6,1,1,0,0,0,0,2,6,0,0,0,0,1,1,0,0,1,0,0,1,0,0
568060,f,False,True,usa,laredo,lrd,42,1,7,1.8571428571428572,14.285714285714286,7.357142857142857,0.14285714285714285,0.0,421.87,421.87,2,0.175,1,1,1,1,3.2857142857142856,0.5714285714285714,151.66666666666666,151.08333333333334,793.1666666666666,1,0.05,3,3,3.5714285714285716,1027.87,2469.87,4,1,0,0,0,2,0,3,4,0,0,0,2,0,0,1,0,1,1,0,1,0,0
568064,f,True,False,usa,santa ana,sna,47,1,8,2.125,17.875,6.77125,0.25,0.25,415.0,415.0,2,0.07500000000000001,2,1,2,2,2.875,0.25,149.0,144.65,1099.5,2,0.1,2,2,3.125,1514.5,2532.34,6,2,0,0,0,0,0,2,6,0,1,1,0,0,0,0,0,0,0,1,0,1,0
568078,f,True,True,usa,san jose,sjc,37,1,8,2.875,23.125,6.5225,0.25,0.125,703.345,703.345,1,0.05,2,1,2,2,0.875,0.125,206.0,206.0,1442.0,0,,1,2,1.5,2182.69,3962.69,6,1,0,0,1,0,0,2,6,1,0,0,0,0,0,1,1,0,1,0,0,0,0
568086,f,False,False,usa,phoenix,luf,60,1,8,1.875,14.375,6.575,0.125,0.0,353.44,335.768,4,0.08750000000000001,1,1,1,1,0.125,0.125,327.0,327.0,327.0,1,0.15,1,1,0.375,662.768,1956.12,7,1,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
568093,f,False,False,canada,toronto,yyz,40,1,8,1.625,12.75,6.78125,0.375,0.125,275.76666666666665,275.76666666666665,1,0.15,3,1,3,3,1.375,0.375,164.66666666666666,164.66666666666666,604.3333333333334,0,,3,3,1.75,880.1,1574.79,5,3,0,0,0,0,0,3,5,0,1,1,0,1,0,0,1,1,0,0,0,1,0
568101,f,True,True,canada,montreal,yul,54,1,8,2.0,15.125,7.16625,0.5,0.25,597.2275,597.2275,0,,3,1,3,4,0.875,0.375,199.0,199.0,464.0,0,,3,4,1.75,1186.19,3266.855,4,3,0,0,1,0,0,4,4,0,0,0,1,1,0,2,1,0,1,1,0,1,0
568105,f,False,True,usa,new york,lga,41,1,8,2.125,17.75,6.6775,0.375,0.125,194.14000000000001,190.67333333333332,3,0.2333333333333333,3,1,3,3,3.5,0.5,318.25,318.25,1824.5,0,,4,4,4.0,1147.34,1144.21,4,3,0,0,0,1,0,4,4,1,1,1,0,0,1,0,2,1,0,0,0,0,1
568121,m,True,True,usa,chicago,mdw,41,1,7,1.1428571428571428,10.285714285714286,6.785714285714286,0.14285714285714285,0.0,277.68,277.68,1,0.1,1,1,1,1,0.2857142857142857,0.14285714285714285,141.0,141.0,282.0,0,,1,1,0.5714285714285714,559.6800000000001,1565.24,6,1,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1
568155,f,False,True,usa,san jose,sjc,22,1,8,1.625,12.75,6.875,0.0,0.0,,,1,0.05,0,0,0,0,1.75,0.25,197.0,197.0,2758.0,1,0.25,1,1,1.75,,,7,0,0,0,0,1,0,1,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0
568167,f,False,False,usa,san diego,san,34,1,8,1.75,15.75,7.0912500000000005,0.5,0.125,783.68,764.6443333333333,2,0.1,3,1,3,3,2.875,0.625,149.5,149.5,866.5,0,,4,4,3.375,1611.9776666666667,3201.346666666667,4,3,0,0,0,1,0,4,4,0,2,0,1,1,0,0,0,0,1,2,0,1,0
568182,f,False,True,usa,jacksonville,jax,39,1,8,1.25,10.0,7.125,0.125,0.125,252.9,252.9,0,,1,1,1,1,1.25,0.25,188.0,188.0,1057.0,1,0.05,2,2,1.5,550.9,1334.5,6,1,0,0,0,1,0,2,6,0,0,0,0,1,1,0,1,0,0,0,1,0,0
568258,f,False,False,usa,houston,iah,24,1,8,1.375,10.375,7.1875,0.0,0.0,,,1,0.1,0,0,0,0,3.625,0.5,266.5,200.875,3019.875,1,0.35,2,2,3.625,,,6,0,0,0,0,2,0,2,6,0,0,0,0,0,1,1,1,0,1,0,0,0,0
568325,f,True,False,usa,houston,hou,67,1,8,1.125,9.25,6.0625,0.125,0.125,407.66,407.66,3,0.13333333333333333,1,1,1,1,0.125,0.125,123.0,123.0,123.0,0,,1,1,0.375,530.6600000000001,2399.8,7,1,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
568371,f,False,False,usa,akron,akr,33,1,8,1.375,11.375,8.1875,0.125,0.0,71.26,71.26,1,0.1,1,1,1,1,0.5,0.125,63.0,63.0,252.0,0,,1,1,0.625,323.26,358.03,7,1,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0
568385,f,True,False,usa,jacksonville,nzc,47,1,8,2.375,19.5,7.875,0.625,0.375,400.685,400.685,1,0.15,4,1,4,4,2.0,0.625,98.5,98.5,385.75,0,,4,4,2.625,786.435,1945.3875,4,4,0,0,0,0,0,4,4,2,0,1,0,0,1,0,1,0,0,2,0,1,0
568416,m,False,True,canada,saskatoon,yxe,32,1,8,1.125,10.125,4.84375,0.5,0.125,917.5600000000001,917.5600000000001,1,0.3,2,1,2,2,1.0,0.5,101.0,101.0,409.0,1,0.05,2,2,1.25,1326.56,2659.245,6,2,0,0,0,0,0,2,6,0,1,1,0,0,0,0,0,0,0,0,2,0,0
568463,f,False,False,usa,tampa,mcf,54,1,9,1.1111111111111112,10.0,7.0,0.2222222222222222,0.0,180.55,169.6035,2,0.07500000000000001,2,1,2,2,1.2222222222222223,0.2222222222222222,168.5,168.5,918.0,0,,2,2,1.4444444444444444,1087.6035000000002,1011.465,7,2,0,0,0,0,0,2,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0
568486,f,True,False,canada,calgary,yyc,60,1,8,2.125,16.75,6.5625,0.5,0.25,423.135,371.7235,2,0.19999999999999998,4,1,3,4,3.625,0.5,111.75,110.3375,669.9375,1,0.05,4,4,4.25,1041.661,2460.5249999999996,4,4,0,0,0,0,0,4,4,0,0,2,1,0,0,1,0,1,0,0,1,1,1
568513,f,False,True,usa,new york,lga,26,1,10,1.4,10.9,7.85,0.0,0.0,,,1,0.1,0,0,0,0,1.7,0.2,90.0,90.0,804.0,2,0.07500000000000001,2,2,1.7,,,8,0,0,0,0,2,0,2,8,0,0,0,0,0,1,1,0,0,0,0,1,1,0
568536,f,True,False,usa,los angeles,lax,77,1,8,1.25,10.875,5.70875,0.0,0.0,,,0,,0,0,0,0,0.0,0.0,,,,0,,0,0,0.0,,,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568602,f,False,True,usa,baton rouge,btr,36,1,9,5.333333333333333,18.22222222222222,5.274444444444445,0.3333333333333333,0.1111111111111111,372.15333333333336,361.0783333333334,3,0.13333333333333333,2,1,2,2,0.7777777777777778,0.3333333333333333,62.333333333333336,62.333333333333336,143.66666666666666,1,0.1,2,3,1.4444444444444444,504.74500000000006,2066.9133333333334,6,3,0,0,0,0,1,2,6,1,0,0,0,0,0,2,2,0,0,0,1,0,0
568605,f,False,False,usa,new york,lga,24,1,8,5.875,16.0,6.10375,0.25,0.0,113.18,113.18,3,0.08333333333333333,1,1,1,1,3.75,0.5,124.66666666666667,120.73333333333333,1172.8,1,0.1,2,3,4.0,1458.38,652.59,5,2,0,0,0,1,1,2,5,1,0,0,2,0,0,0,2,0,0,0,0,0,1
568641,f,True,False,usa,sacramento,sac,46,1,8,1.125,8.0,5.35375,0.125,0.125,24.2,21.78,3,0.13333333333333333,1,1,1,1,0.625,0.125,110.0,110.0,550.0,0,,1,1,0.875,571.78,125.87,7,1,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0
568696,f,True,True,usa,tulsa,tul,49,1,9,1.1111111111111112,10.222222222222221,6.5,0.3333333333333333,0.2222222222222222,237.09333333333333,237.09333333333333,0,,3,1,3,3,1.4444444444444444,0.2222222222222222,136.5,136.5,988.5,1,0.05,2,3,2.7777777777777777,1206.605,1256.8,6,2,0,0,1,0,0,3,6,0,0,1,0,0,0,2,0,1,0,0,0,1,1
568713,m,False,False,usa,burlington,btv,49,1,8,1.625,13.5,7.6875,0.375,0.125,387.1666666666667,387.1666666666667,1,0.05,3,1,3,3,1.625,0.5,385.75,382.25,933.25,1,0.05,4,4,2.0,1503.1666666666667,2269.5266666666666,4,3,0,0,0,1,0,4,4,1,0,2,0,1,0,0,0,1,1,0,0,1,1
568716,f,False,False,usa,kansas city,mci,43,1,9,2.0,17.22222222222222,7.5,0.7777777777777778,0.5555555555555556,303.608,301.48220000000003,2,0.125,4,1,5,5,2.3333333333333335,0.6666666666666666,149.25,146.1125,535.3625,1,0.05,4,5,3.7777777777777777,867.21275,1517.04,4,3,1,0,1,0,0,5,4,1,0,1,1,1,1,0,0,3,1,0,0,1,0
568773,f,True,True,usa,dallas,dal,46,1,10,14.8,39.7,7.337000000000001,0.7,0.2,345.7383333333333,345.7383333333333,1,0.35,3,1,5,5,1.4,0.7,153.33333333333334,153.33333333333334,370.5,0,,5,6,2.4,716.2383333333332,1528.2633333333333,4,6,0,0,0,0,1,5,4,0,1,1,1,0,3,0,0,1,2,0,2,0,1
568790,m,False,False,usa,new orleans,msy,53,1,8,1.875,13.625,6.0,0.375,0.25,318.41333333333336,318.41333333333336,2,0.175,3,1,3,3,1.375,0.375,192.0,192.0,705.0,1,0.15,3,3,2.0,1023.4133333333333,1752.88,5,3,0,0,0,0,0,3,5,1,0,0,0,0,0,2,0,1,0,1,0,1,0
568917,f,False,False,usa,new york,lga,23,1,8,2.25,17.0,6.7125,0.0,0.0,,,1,0.05,0,0,0,0,0.0,0.0,,,,0,,0,0,0.0,,,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568931,f,True,True,usa,detroit,dtw,44,1,8,18.5,53.375,7.516249999999999,1.0,0.5,240.22333333333336,240.22333333333336,0,,4,1,5,5,1.125,0.375,149.33333333333334,149.33333333333334,349.6666666666667,0,,3,6,3.875,688.0100000000001,1281.1966666666667,2,4,0,0,2,0,1,5,2,1,1,1,0,0,1,1,0,2,0,1,1,1,0
568970,f,False,True,usa,las vegas,las,46,1,8,1.25,10.25,7.52125,0.25,0.125,200.37,200.37,1,0.1,2,1,2,2,0.0,0.0,,,,4,0.1,0,2,1.75,,1046.525,6,0,0,0,2,0,0,2,6,0,0,0,2,0,0,0,1,0,0,1,0,0,0
568984,f,True,False,canada,montreal,ymx,68,1,8,1.375,11.0,5.625,0.0,0.0,,,1,0.2,0,0,0,0,1.125,0.25,123.0,123.0,1107.0,1,0.1,1,1,1.125,,,7,0,0,0,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0
569031,f,False,False,canada,montreal,ymx,33,1,9,1.3333333333333333,12.222222222222221,7.185555555555556,0.2222222222222222,0.0,1310.3850000000002,1300.8357500000002,3,0.08333333333333333,2,1,2,2,2.0,0.2222222222222222,218.0,218.0,3250.0,2,0.05,2,2,2.2222222222222223,4550.835749999999,9158.955,7,1,1,0,0,0,0,2,7,0,0,0,0,1,0,1,0,0,0,1,1,0,0
569082,f,True,False,canada,montreal,yul,48,1,8,0.875,9.125,6.9375,0.5,0.25,522.7066666666667,522.7066666666667,1,0.05,3,1,3,3,2.0,0.375,110.0,110.0,976.0,1,0.05,2,3,2.5,1652.995,1754.82,5,2,0,0,1,0,0,3,5,0,1,1,1,0,0,0,0,1,1,0,0,0,1
569107,f,False,False,usa,indianapolis,ind,20,1,8,1.5,12.0,6.375,0.0,0.0,,,2,0.15,0,0,0,0,0.0,0.0,,,,0,,0,0,0.0,,,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569150,f,False,False,usa,washington,iad,41,1,8,2.125,17.125,8.115,0.875,0.625,292.058,292.058,0,,4,1,5,5,1.625,0.5,89.25,88.175,303.85,1,0.05,4,5,2.875,458.83500000000004,1145.642,3,4,0,0,1,0,0,5,3,0,2,1,0,2,0,0,0,0,1,1,0,2,1
569170,f,False,False,usa,des moines,dsm,42,1,8,1.625,13.875,7.66625,0.375,0.5,316.02,316.02,1,0.15,3,1,3,3,3.5,0.75,209.2,209.2,1507.6,0,,5,5,4.375,659.3533333333334,1665.256666666667,3,3,0,0,0,2,0,5,3,1,1,1,1,0,0,1,1,1,1,0,0,1,1
569180,f,False,True,usa,washington,iad,45,1,8,2.0,15.5,7.775,0.25,0.375,674.825,674.825,1,0.1,1,1,2,2,1.25,0.25,411.0,411.0,1731.0,1,0.05,2,3,1.875,1627.61,3421.8199999999997,5,1,0,0,1,1,0,3,5,0,0,0,1,0,1,1,2,0,0,1,0,0,0
569203,m,False,False,usa,jacksonville,nip,41,1,8,2.125,16.125,7.65625,0.125,0.0,493.22,493.22,1,0.1,1,1,1,1,0.375,0.125,68.0,68.0,204.0,0,,1,1,0.5,697.22,2549.85,7,1,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0
569236,f,True,False,usa,philadelphia,pne,57,1,8,3.0,23.5,8.085,0.5,0.375,346.33666666666664,346.33666666666664,1,0.05,3,1,3,3,4.125,0.625,118.5,118.5,904.5,0,,4,4,4.625,627.3366666666667,1323.7266666666667,4,3,0,0,0,1,0,4,4,1,1,0,1,0,1,0,1,1,0,0,1,0,1
569239,f,False,False,usa,phoenix,luf,45,1,8,4.375,34.5,7.703749999999999,0.75,0.25,835.75,821.8363333333333,1,0.35,2,1,3,3,1.125,0.75,210.66666666666666,196.16666666666666,538.1666666666666,1,0.15,3,3,1.875,1360.003,1825.2900000000002,5,3,0,0,0,0,0,3,5,1,0,0,1,1,0,0,1,0,1,0,0,0,1
569243,f,False,True,usa,louisville,lou,38,1,8,2.75,21.875,7.28125,0.25,0.125,529.91,499.8445,2,0.1,2,1,2,2,2.0,0.25,79.5,79.5,766.5,0,,2,2,2.375,1266.3445000000002,2810.715,6,2,0,0,0,0,0,2,6,1,0,1,0,0,0,0,0,0,0,0,1,0,1
569300,f,False,False,usa,washington,dca,67,1,10,4.0,31.7,7.4430000000000005,0.4,0.0,429.06666666666666,429.06666666666666,0,,3,1,3,3,1.1,0.5,190.0,179.925,512.85,2,0.125,4,4,1.6,783.5333333333333,2016.62,6,3,0,0,0,1,0,4,6,1,1,0,1,0,1,0,0,1,0,1,0,1,1
569335,f,True,True,usa,chicago,ugn,36,1,8,1.25,9.375,6.54125,0.0,0.0,,,2,0.1,0,0,0,0,0.5,0.25,230.0,230.0,920.0,0,,1,1,0.5,,,7,0,0,0,0,1,0,1,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
569342,f,True,True,canada,ottawa,yow,37,1,8,2.5,20.25,7.25,0.375,0.25,513.2066666666666,513.2066666666666,1,0.2,3,1,3,3,0.25,0.125,156.0,156.0,312.0,2,0.2,1,3,1.375,613.31,2976.7000000000003,5,1,0,0,2,0,0,3,5,0,1,0,0,1,1,0,1,1,0,0,0,1,0
569364,f,True,True,usa,fort worth,ftw,40,1,8,2.0,14.875,7.24,0.375,0.125,246.74,246.74,1,0.25,2,1,2,2,1.25,0.625,113.0,101.86666666666667,374.6666666666667,2,0.225,3,3,1.75,474.74,814.3050000000001,5,2,0,0,0,1,0,3,5,1,0,1,0,1,0,0,0,1,0,0,0,2,0
569458,f,False,False,canada,toronto,yyz,33,1,8,3.375,26.875,6.02,0.125,0.125,98.49,98.49,0,,1,1,1,1,1.0,0.125,131.0,131.0,1048.0,1,0.05,1,1,1.25,1146.49,588.59,7,1,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0
569466,f,True,True,usa,portland,pwm,42,1,8,1.875,14.5,6.5425,0.375,0.125,223.65333333333334,223.65333333333334,3,0.11666666666666665,3,1,2,2,1.25,0.375,110.66666666666667,110.66666666666667,372.3333333333333,3,0.08333333333333333,3,3,1.625,595.9866666666667,1191.47,5,3,0,0,0,0,0,3,5,1,1,1,0,0,0,0,1,1,0,0,0,1,0
569472,f,True,False,usa,oklahoma city,tik,43,1,7,1.2857142857142858,12.0,9.332857142857142,0.14285714285714285,0.0,357.45,357.45,0,,1,1,1,1,0.2857142857142857,0.14285714285714285,288.0,288.0,576.0,0,,1,1,0.42857142857142855,933.45,1925.62,6,1,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
569530,f,True,False,usa,charlotte,clt,47,1,8,1.25,12.0,7.3125,0.375,0.25,461.15333333333336,461.15333333333336,4,0.13749999999999998,3,1,3,3,1.75,0.375,353.3333333333333,353.3333333333333,2160.0,1,0.2,3,3,2.25,2621.153333333333,2660.443333333333,5,3,0,0,0,0,0,3,5,0,0,0,0,0,0,3,0,0,1,1,1,0,0
569534,f,True,False,canada,ottawa,yow,49,1,9,1.4444444444444444,12.666666666666666,7.722222222222222,0.6666666666666666,0.3333333333333333,461.14799999999997,452.9174,2,0.15000000000000002,5,1,4,5,0.3333333333333333,0.2222222222222222,182.0,182.0,267.0,1,0.05,2,5,1.8888888888888888,504.09849999999994,1950.9480000000003,4,2,0,0,3,0,0,5,4,2,0,0,0,1,1,1,0,1,0,1,1,1,1
569572,f,True,True,usa,new york,lga,42,1,8,2.375,19.375,6.5875,0.375,0.25,284.9866666666667,265.6306666666667,2,0.2,2,1,3,3,2.5,0.5,154.0,148.225,780.95,1,0.15,4,4,3.25,453.564,1544.9166666666667,4,3,0,0,0,1,0,4,4,0,0,1,1,1,0,1,0,2,2,0,0,0,0
569643,f,True,False,usa,philadelphia,phl,70,1,8,1.375,10.625,7.625,0.0,0.0,,,3,0.13333333333333333,0,0,0,0,0.0,0.0,,,,1,0.1,0,0,0.0,,,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569733,f,False,False,usa,dallas,dal,49,1,7,3.2857142857142856,26.857142857142858,7.464285714285714,0.42857142857142855,0.2857142857142857,204.82000000000002,204.82000000000002,1,0.1,3,1,3,3,1.1428571428571428,0.42857142857142855,150.66666666666666,150.66666666666666,362.6666666666667,0,,3,3,1.8571428571428572,567.4866666666667,1225.33,4,3,0,0,0,0,0,3,4,1,0,1,0,0,0,1,0,0,0,2,0,0,1
569754,f,True,False,usa,akron,akr,39,1,8,2.0,16.75,7.57125,0.625,0.375,108.5,107.28519999999999,2,0.05,4,1,3,4,1.125,0.375,176.66666666666666,176.66666666666666,584.0,0,,3,5,2.875,684.3620000000001,592.5519999999999,3,3,0,0,2,0,0,5,3,1,0,2,0,0,0,2,0,1,1,0,0,3,0
569779,f,True,False,usa,columbus,cmh,45,1,8,1.75,15.5,8.25,0.25,0.0,313.625,313.625,0,,2,1,2,2,2.125,0.25,374.5,374.5,2774.5,0,,2,2,2.625,3088.125,1817.135,6,2,0,0,0,0,0,2,6,0,0,0,1,1,0,0,0,0,1,0,0,0,1
569788,m,False,False,usa,atlanta,atl,38,1,8,2.5,20.375,6.58375,0.125,0.0,283.82,283.82,1,0.1,1,1,1,1,1.0,0.375,125.0,125.0,566.0,2,0.1,2,2,1.25,467.82,1619.77,6,1,0,0,0,1,0,2,6,0,0,2,0,0,0,0,0,0,0,0,1,1,0
569792,f,False,False,usa,tulsa,tul,36,1,8,2.0,16.375,8.0,0.875,0.25,200.8075,200.8075,2,0.1,3,1,4,4,2.0,0.875,153.0,153.0,670.0,0,,4,4,2.625,870.8075,1098.9975,4,3,1,0,0,0,0,4,4,1,0,1,0,1,0,1,1,1,1,0,0,1,0
569817,m,True,False,usa,houston,iah,37,1,8,1.875,16.125,8.06125,0.25,0.25,69.715,69.715,2,0.225,1,1,1,1,2.75,0.5,89.0,84.93333333333334,463.5333333333333,3,0.08333333333333333,3,3,3.0,223.515,369.51,5,2,0,0,0,1,0,3,5,1,0,0,1,1,0,0,1,0,0,1,1,0,0
569829,f,True,False,usa,chicago,ord,40,1,8,2.625,22.875,9.2275,0.625,0.625,328.30600000000004,310.99260000000004,2,0.15000000000000002,4,1,3,3,1.5,0.625,289.8,275.55,691.5,1,0.15,4,5,2.5,1002.4925999999999,1847.604,3,5,0,0,0,0,0,5,3,0,0,1,0,2,1,1,1,0,1,2,0,1,0
569832,f,True,False,usa,tacoma,tcm,34,1,9,1.3333333333333333,10.444444444444445,5.972222222222222,0.1111111111111111,0.1111111111111111,595.15,595.15,1,0.25,1,1,1,1,0.8888888888888888,0.1111111111111111,107.0,107.0,856.0,1,0.05,1,1,1.2222222222222223,1451.15,3833.34,8,1,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0
569863,f,False,False,usa,new york,lga,40,1,7,2.4285714285714284,20.857142857142858,8.51142857142857,0.7142857142857143,0.42857142857142855,517.076,489.2108,1,0.2,4,1,5,5,1.7142857142857142,0.5714285714285714,200.5,200.5,602.75,1,0.1,4,5,2.857142857142857,1037.726,3336.782,2,3,1,0,1,0,0,5,2,1,1,0,1,0,1,1,0,0,2,1,1,0,1
569883,f,True,False,usa,nashville,bna,52,1,9,2.6666666666666665,20.333333333333332,6.39,0.4444444444444444,0.1111111111111111,288.2366666666667,288.2366666666667,0,,2,1,3,3,1.6666666666666667,0.5555555555555556,247.75,222.625,952.625,2,0.125,4,4,2.2222222222222223,609.2366666666667,1276.8433333333335,5,3,0,0,0,1,0,4,5,0,2,0,0,1,0,1,0,2,1,0,0,0,1
569920,f,True,False,usa,new york,lga,35,1,8,1.875,16.125,7.97875,0.125,0.0,391.78,391.78,2,0.25,1,1,1,1,1.25,0.375,112.5,112.5,704.5,0,,2,2,1.375,468.78,4114.22,6,0,1,0,0,1,0,2,6,0,0,0,0,1,0,1,1,0,0,0,1,0,0
569923,m,False,False,usa,san diego,san,24,1,8,2.5,21.0,7.08125,0.125,0.0,646.32,646.32,1,0.3,1,1,1,1,0.0,0.0,,,,1,0.25,0,1,0.375,,3654.8,7,0,0,0,1,0,0,1,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
570021,f,False,True,usa,tucson,dma,38,1,8,2.375,18.0,5.925,0.5,0.375,581.8566666666666,581.8566666666666,0,,2,1,2,2,1.0,0.5,128.0,128.0,325.3333333333333,1,0.1,3,3,1.75,907.1899999999999,2351.543333333333,5,3,0,0,0,0,0,3,5,0,1,1,0,1,0,0,1,1,0,0,0,1,0
570076,f,False,False,usa,miami,tnt,30,1,8,16.5,30.25,7.1925,0.375,0.0,143.46666666666667,134.354,2,0.15000000000000002,2,1,2,2,3.0,0.375,182.0,173.85,1390.8,2,0.125,2,3,3.125,1525.1539999999998,1599.1866666666665,5,1,2,0,0,0,1,2,5,0,0,1,2,0,0,0,0,2,0,1,0,0,0
570144,f,True,True,usa,indianapolis,ind,43,1,8,2.375,19.625,8.09,0.5,0.5,259.65999999999997,259.65999999999997,1,0.15,4,1,4,4,0.75,0.375,70.66666666666667,70.66666666666667,137.66666666666666,1,0.15,3,4,2.75,442.6333333333334,1405.4575,4,3,0,0,1,0,0,4,4,0,0,1,1,1,1,0,1,0,0,2,1,0,0
570162,f,False,True,usa,nashville,bna,37,1,8,2.5,20.625,7.6375,0.5,0.25,285.21,254.67099999999996,3,0.18333333333333335,2,1,3,3,3.375,0.625,137.25,135.6375,515.3625,1,0.15,4,4,4.0,710.3376666666667,1271.84,4,3,0,0,0,1,0,4,4,0,1,2,1,0,0,0,1,0,0,0,0,1,2
570215,f,False,False,usa,honolulu,hnl,47,1,8,1.5,13.125,7.09375,0.375,0.125,1329.6899999999998,1264.8065,2,0.2,3,1,1,2,0.75,0.25,223.5,223.5,548.0,2,0.05,2,3,1.375,1731.16475,8007.27,5,2,0,0,1,0,0,3,5,1,1,0,0,0,0,1,2,0,0,1,0,0,0
570219,f,False,False,usa,houston,hou,39,1,8,2.375,19.625,7.92875,0.5,0.375,336.7225,336.7225,1,0.1,4,1,4,4,1.25,0.375,64.33333333333333,64.33333333333333,222.0,3,0.15,3,4,2.5,584.7066666666667,1977.4575,4,3,0,0,1,0,0,4,4,0,1,1,1,1,0,0,0,1,1,0,1,1,0
570224,f,False,False,usa,st. petersburg,spg,38,1,8,3.875,29.875,6.73625,0.25,0.125,296.34000000000003,296.34000000000003,0,,2,1,1,1,0.875,0.25,180.0,180.0,608.0,1,0.05,2,2,1.5,904.34,1644.57,6,2,0,0,0,0,0,2,6,0,1,0,0,0,0,1,0,0,0,2,0,0,0
570226,f,False,False,canada,london,yxu,32,1,8,2.0,16.5,7.5525,0.5,0.375,263.41749999999996,263.41749999999996,1,0.05,4,1,4,4,2.375,0.5,144.25,144.25,699.75,1,0.1,4,4,3.0,963.1675,1467.965,4,4,0,0,0,0,0,4,4,2,0,0,0,0,2,0,2,0,0,1,0,0,1
